age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
32.0,1,2,1,0,0,0,0,0,1,87.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
42.0,1,1,3,0,2,0,0,0,1,89.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,0,2,6,0,2,0,0,0,1,81.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
37.0,1,1,5,0,2,0,0,0,1,93.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
52.0,2,0,6,1,2,0,1,0,1,70.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
35.0,7,1,3,0,0,0,0,0,1,226.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,3,1,0,0,2,0,0,0,1,172.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
39.0,0,2,3,0,0,0,0,0,1,121.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
50.0,1,1,2,0,2,0,0,0,1,249.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
34.0,1,2,2,0,2,0,0,0,1,8.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,1,0,2,0,0,0,0,0,1,10.0,6.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
45.0,1,1,1,0,2,0,0,0,1,132.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
42.0,7,1,6,0,0,0,0,0,1,890.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
31.0,0,2,6,0,2,0,0,0,1,10.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
27.0,1,1,2,1,2,0,0,0,1,294.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
57.0,6,1,0,0,2,0,1,0,1,534.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
56.0,5,0,6,0,2,0,0,0,1,529.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
43.0,1,1,2,0,2,0,0,0,1,8.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
36.0,9,1,2,0,2,2,0,0,1,7.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,3,1,0,0,2,0,0,0,1,8.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
44.0,1,1,2,1,2,0,0,0,1,81.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
41.0,0,1,5,0,0,0,0,0,1,9.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,1,1,2,1,2,0,0,0,1,10.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
23.0,8,2,3,0,0,0,0,0,1,400.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
24.0,9,2,5,0,2,0,0,0,1,200.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
38.0,7,1,3,0,2,0,0,0,1,22.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
40.0,4,1,6,1,2,0,0,0,1,241.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
29.0,0,2,3,0,2,0,1,0,1,32.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
33.0,1,1,3,0,2,0,0,0,1,52.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,9,2,5,0,0,0,0,0,1,69.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
30.0,1,2,2,1,2,0,0,0,1,145.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
50.0,0,1,3,0,2,0,0,0,1,562.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
35.0,7,1,2,0,2,0,1,0,1,26.0,4.0,999.0,2.0,0,-1.8,93.075,-47.1,1.405,5099.1
46.0,7,1,3,0,0,0,0,0,1,124.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
43.0,9,0,5,1,2,0,1,0,1,18.0,5.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
33.0,7,2,3,0,0,0,0,0,1,11.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
31.0,9,2,5,0,2,0,0,0,1,21.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
29.0,9,2,7,0,0,0,0,0,1,415.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
40.0,0,2,6,0,0,0,0,0,1,140.0,4.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
43.0,1,1,1,0,0,0,0,0,1,87.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
54.0,4,1,6,1,0,0,0,0,1,138.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
44.0,1,0,0,1,2,0,0,0,1,16.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
37.0,1,1,2,0,0,2,0,0,1,116.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
36.0,9,1,1,0,0,0,0,0,1,316.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
60.0,1,1,0,1,0,0,0,0,1,198.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
24.0,0,1,5,0,2,0,0,0,1,102.0,6.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
57.0,9,1,6,0,0,0,0,0,1,72.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
40.0,4,1,6,0,0,0,0,0,1,31.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
47.0,1,1,2,0,2,0,0,0,1,9.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
42.0,0,0,3,0,0,0,0,0,1,190.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
31.0,1,1,5,1,2,0,0,0,1,280.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
38.0,9,2,5,0,2,0,0,0,1,152.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,1,2,2,1,0,0,0,0,1,36.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
46.0,2,1,7,0,2,0,0,0,1,58.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
38.0,2,1,2,0,2,0,0,0,1,13.0,4.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
49.0,0,1,6,0,2,0,0,0,1,404.0,6.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
56.0,9,1,5,1,0,0,0,0,1,136.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,1,1,1,0,2,0,1,0,1,7.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
46.0,0,2,6,0,0,0,0,0,1,277.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
37.0,7,2,5,0,2,0,0,0,1,93.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
30.0,8,2,6,0,2,0,0,0,1,23.0,6.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
49.0,2,1,6,0,0,2,0,0,1,281.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
35.0,9,1,6,0,2,0,0,0,1,20.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
41.0,1,1,5,0,0,0,0,0,1,233.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
45.0,1,0,0,0,0,0,1,0,1,197.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
42.0,1,1,0,0,0,0,0,0,1,220.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
28.0,0,2,3,0,0,0,0,0,1,1333.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
51.0,1,1,2,0,2,0,0,0,1,104.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
42.0,1,1,0,0,2,0,0,0,1,179.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
37.0,1,2,5,0,2,0,0,0,1,12.0,5.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
37.0,0,1,6,0,0,0,0,0,1,69.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
60.0,5,1,1,0,2,0,0,0,1,579.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
49.0,7,1,3,0,0,0,0,0,1,173.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,1,1,2,0,0,0,0,0,1,231.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
32.0,7,1,3,0,0,0,0,0,1,259.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,1,1,2,0,0,2,0,0,1,780.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
46.0,0,1,2,0,0,0,0,0,1,405.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
42.0,1,0,2,0,0,0,0,0,1,20.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
55.0,0,1,6,0,2,2,0,0,1,204.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
54.0,1,1,0,1,2,0,0,0,1,847.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,1,2,0,0,0,0,0,0,1,242.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,1,1,2,1,0,2,0,0,1,243.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
39.0,0,1,6,0,0,0,0,0,1,505.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
39.0,0,1,6,0,0,0,0,0,1,355.0,3.0,999.0,2.0,0,-1.8,93.075,-47.1,1.405,5099.1
37.0,7,2,5,0,2,0,0,0,1,307.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
47.0,1,1,2,0,1,1,0,0,1,72.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
38.0,7,1,3,0,0,0,0,0,1,250.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
31.0,0,2,6,0,0,0,0,0,1,164.0,6.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
60.0,1,1,0,1,2,0,0,0,1,18.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
36.0,1,1,2,0,2,0,0,0,1,57.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
39.0,0,2,6,1,2,0,0,0,1,372.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
43.0,1,1,1,1,2,0,0,0,1,353.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
40.0,9,2,5,0,2,0,0,0,1,8.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
46.0,1,1,2,1,2,0,0,0,1,250.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
38.0,0,0,2,0,2,0,0,0,1,39.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
38.0,1,1,2,0,2,0,0,0,1,22.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,9,1,3,0,1,1,0,0,1,122.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
27.0,4,2,6,0,2,2,0,0,1,21.0,4.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
34.0,1,1,2,0,0,0,0,0,1,31.0,4.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
39.0,1,1,0,0,2,0,0,0,1,554.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
35.0,1,1,0,1,0,0,0,0,1,212.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
40.0,1,1,2,1,0,0,0,0,1,144.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,1,0,2,0,0,2,0,0,1,34.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
40.0,0,1,5,1,0,0,0,0,1,98.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,6,2,6,0,2,0,0,0,1,639.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
37.0,7,1,3,0,2,0,0,0,1,106.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
54.0,9,1,3,0,2,0,0,0,1,94.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
32.0,7,1,3,0,2,2,0,0,1,6.0,6.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
40.0,0,2,6,0,2,2,0,0,1,8.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
38.0,2,2,0,0,2,2,0,0,1,7.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,9,1,5,0,0,0,0,0,1,1156.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
42.0,1,1,3,0,0,2,0,0,1,178.0,5.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
53.0,1,1,1,0,2,2,0,0,1,208.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
52.0,9,1,5,0,2,0,1,0,1,43.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
48.0,7,0,3,0,2,0,0,0,1,25.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
37.0,9,2,6,0,2,0,0,0,1,6.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
57.0,6,1,0,0,2,0,0,0,1,659.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
36.0,0,1,6,0,2,0,1,0,1,5.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
39.0,0,1,3,0,2,0,0,0,1,149.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
57.0,6,1,0,0,2,0,0,0,1,627.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
37.0,1,1,3,0,0,0,0,0,1,943.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,0,2,6,0,2,0,0,0,1,305.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
54.0,0,1,6,0,2,2,0,0,3,235.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
64.0,5,1,6,0,2,0,0,0,3,146.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
31.0,9,2,6,0,0,2,0,0,3,333.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
56.0,6,1,6,0,0,0,0,0,3,110.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
75.0,5,1,0,0,0,0,0,0,3,186.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
64.0,5,1,6,0,2,2,0,0,3,159.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
53.0,0,1,6,0,2,0,0,0,3,142.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
54.0,4,1,6,0,2,0,0,0,3,336.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
78.0,5,1,0,0,2,0,0,0,3,274.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
57.0,5,1,0,0,2,2,1,0,3,1348.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
19.0,8,2,7,0,2,0,1,0,3,396.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
31.0,9,2,6,0,0,0,1,0,3,207.0,17.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
75.0,5,1,0,0,0,0,0,0,3,109.0,1.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
44.0,11,0,7,0,0,0,0,0,3,189.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
41.0,9,1,6,0,0,0,0,0,3,219.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
31.0,9,2,6,0,1,1,1,0,3,222.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
47.0,3,2,5,0,2,0,0,0,3,100.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
61.0,5,1,5,0,1,1,0,0,3,164.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
70.0,5,1,1,0,2,0,0,0,3,252.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
54.0,4,1,6,0,2,0,0,0,3,211.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
54.0,4,1,6,0,0,0,0,0,3,243.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
78.0,5,1,0,0,2,2,0,0,3,75.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
66.0,5,1,0,0,2,0,0,0,3,63.0,1.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
29.0,9,2,6,0,0,0,0,0,3,95.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
65.0,6,1,5,0,0,0,1,0,3,110.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
65.0,5,1,0,0,1,1,0,0,3,106.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
20.0,8,2,7,0,2,2,0,0,3,47.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
47.0,3,1,0,0,0,0,0,0,3,645.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,0,0,3,0,0,0,0,0,3,446.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,0,0,3,0,2,0,0,0,3,121.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
34.0,0,0,3,0,2,0,1,0,3,946.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
75.0,5,1,0,0,0,0,0,0,3,356.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
53.0,0,1,6,0,2,0,0,0,3,158.0,2.0,6.0,1.0,2,-1.8,93.075,-47.1,1.405,5099.1
31.0,9,2,6,0,2,0,1,0,3,847.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
47.0,3,2,5,0,2,0,0,0,3,242.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
78.0,5,1,0,0,2,0,1,0,3,137.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
19.0,8,2,7,0,2,2,0,0,3,278.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
85.0,5,1,0,1,2,0,0,0,3,129.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
64.0,5,1,6,0,0,0,0,0,3,157.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
27.0,7,2,3,0,2,0,0,0,3,204.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
31.0,9,2,6,0,0,0,1,0,3,126.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
61.0,0,1,6,0,2,0,0,0,4,183.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
46.0,0,1,6,0,2,0,1,0,4,94.0,7.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
46.0,0,1,6,0,2,0,1,0,4,154.0,8.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
23.0,0,2,6,0,2,0,0,0,4,71.0,7.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
33.0,0,2,6,0,2,0,1,0,4,220.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
29.0,0,2,3,0,2,2,1,0,4,186.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
23.0,0,2,6,0,0,2,0,0,4,343.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
23.0,0,2,6,0,0,0,0,0,4,341.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
30.0,10,2,6,0,2,0,0,0,4,400.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
23.0,0,2,6,0,2,0,0,0,4,621.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
23.0,0,2,6,0,2,0,0,0,4,219.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
52.0,1,1,0,0,2,0,0,0,4,315.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
45.0,6,2,2,0,2,0,0,0,4,156.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
23.0,0,2,6,0,0,0,0,0,4,314.0,1.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
45.0,9,0,6,0,0,2,1,0,4,101.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
29.0,0,2,3,0,0,2,0,0,4,319.0,1.0,6.0,1.0,2,-1.8,93.075,-47.1,1.405,5099.1
46.0,0,1,6,0,2,0,0,0,4,164.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
64.0,5,1,0,0,2,0,0,0,4,104.0,1.0,999.0,2.0,0,-1.8,93.075,-47.1,1.405,5099.1
29.0,0,2,6,0,2,0,0,0,4,145.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
64.0,5,1,6,0,2,0,0,0,4,102.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
39.0,0,1,6,0,0,0,0,0,4,94.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
37.0,7,2,3,0,2,0,0,0,4,165.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
25.0,0,2,3,0,2,0,0,0,4,416.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
55.0,0,1,3,0,0,2,0,0,4,307.0,1.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
54.0,9,1,5,0,2,0,0,0,4,138.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
48.0,0,1,6,0,2,0,0,0,4,87.0,9.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
57.0,4,0,7,0,0,0,0,0,4,279.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
50.0,9,0,2,0,2,0,0,0,4,91.0,2.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
25.0,0,2,3,0,2,0,0,0,4,108.0,3.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
61.0,5,1,0,0,2,0,0,0,4,245.0,4.0,999.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1
65.0,5,1,6,0,0,0,0,0,4,124.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
60.0,9,1,5,0,0,0,0,0,4,107.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
30.0,8,2,7,0,2,0,0,0,4,176.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
39.0,0,1,6,0,0,0,0,0,4,382.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
30.0,8,2,7,0,2,0,0,0,4,116.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
52.0,1,1,0,0,2,0,0,0,4,229.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
58.0,5,2,5,0,2,0,0,0,4,1288.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
60.0,1,1,5,0,2,0,0,0,4,545.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
19.0,8,2,0,0,0,2,0,0,4,371.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1
25.0,0,2,6,0,2,0,0,0,2,229.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
34.0,11,1,0,0,2,0,0,0,2,328.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
62.0,6,1,6,0,2,2,1,0,2,164.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
53.0,5,1,2,0,0,0,1,0,2,67.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
34.0,11,1,0,0,2,0,0,0,2,477.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
34.0,11,1,0,0,2,2,0,0,2,94.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
61.0,0,1,6,0,2,2,0,0,2,266.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
52.0,1,1,1,0,0,0,0,0,2,247.0,5.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
37.0,9,2,3,0,2,0,1,0,2,201.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
44.0,0,1,6,0,0,0,0,0,2,172.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
35.0,9,1,6,0,0,0,0,0,2,270.0,2.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
50.0,0,1,6,0,2,2,1,0,2,413.0,3.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
27.0,8,2,6,0,0,0,1,0,2,141.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
38.0,9,1,5,0,2,2,0,0,2,117.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
42.0,9,1,3,0,2,0,0,0,2,163.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
33.0,6,1,6,0,0,0,1,0,2,155.0,1.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
43.0,0,1,6,0,0,0,0,0,2,522.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
34.0,11,1,0,0,2,2,0,0,2,91.0,4.0,999.0,0.0,1,-1.8,93.075,-47.1,1.406,5099.1
